id,query,task_type,selected_model,selected_budget,output_text,score,is_correct,expected_answer,extracted_answer,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_s,created_at,metadata
85,What is the larger root of x^2 - 5x + 6 = 0?,math,mock-cheap,0,Mock response for math. Final answer: 3,1.0,True,3,3,13,7,20,0.0,5.899997631786391e-06,2026-04-17 05:15:15.237467+00:00,"{'sample_id': 'math_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
86,What is the larger root of x^2 - 5x + 6 = 0?,math,mock-cheap,256,Mock response for math. Final answer: 3,1.0,True,3,3,13,7,20,0.0,6.399997801054269e-06,2026-04-17 05:15:15.239985+00:00,"{'sample_id': 'math_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
87,What is the larger root of x^2 - 5x + 6 = 0?,math,mock-cheap,1024,Mock response for math. Final answer: 3,1.0,True,3,3,13,7,20,0.0,7.499998901039362e-06,2026-04-17 05:15:15.242530+00:00,"{'sample_id': 'math_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
88,What is the larger root of x^2 - 5x + 6 = 0?,math,mock-strong,0,Mock response for math. Final answer: 3,1.0,True,3,3,13,7,20,1.1999999999999999e-05,6.300000677583739e-06,2026-04-17 05:15:15.245532+00:00,"{'sample_id': 'math_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
89,What is the larger root of x^2 - 5x + 6 = 0?,math,mock-strong,256,Mock response for math. Final answer: 3,1.0,True,3,3,13,7,20,1.1999999999999999e-05,6.999998731771484e-06,2026-04-17 05:15:15.248304+00:00,"{'sample_id': 'math_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
90,What is the larger root of x^2 - 5x + 6 = 0?,math,mock-strong,1024,Mock response for math. Final answer: 3,1.0,True,3,3,13,7,20,1.1999999999999999e-05,7.099999493220821e-06,2026-04-17 05:15:15.251049+00:00,"{'sample_id': 'math_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
91,A triangle has angles 40 and 65 degrees. What is the third angle?,math,mock-cheap,0,Mock response for math. Final answer: 75,1.0,True,75,75,13,7,20,0.0,1.0100000508828089e-05,2026-04-17 05:15:15.253989+00:00,"{'sample_id': 'math_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
92,A triangle has angles 40 and 65 degrees. What is the third angle?,math,mock-cheap,256,Mock response for math. Final answer: 75,1.0,True,75,75,13,7,20,0.0,7.200000254670158e-06,2026-04-17 05:15:15.256324+00:00,"{'sample_id': 'math_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
93,A triangle has angles 40 and 65 degrees. What is the third angle?,math,mock-cheap,1024,Mock response for math. Final answer: 75,1.0,True,75,75,13,7,20,0.0,7.099999493220821e-06,2026-04-17 05:15:15.259201+00:00,"{'sample_id': 'math_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
94,A triangle has angles 40 and 65 degrees. What is the third angle?,math,mock-strong,0,Mock response for math. Final answer: 75,1.0,True,75,75,13,7,20,1.1999999999999999e-05,5.900001269765198e-06,2026-04-17 05:15:15.261787+00:00,"{'sample_id': 'math_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
95,A triangle has angles 40 and 65 degrees. What is the third angle?,math,mock-strong,256,Mock response for math. Final answer: 75,1.0,True,75,75,13,7,20,1.1999999999999999e-05,6.599999323952943e-06,2026-04-17 05:15:15.264637+00:00,"{'sample_id': 'math_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
96,A triangle has angles 40 and 65 degrees. What is the third angle?,math,mock-strong,1024,Mock response for math. Final answer: 75,1.0,True,75,75,13,7,20,1.1999999999999999e-05,6.400001439033076e-06,2026-04-17 05:15:15.265989+00:00,"{'sample_id': 'math_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
97,"If f(x)=2x^2 and x=3, what is f(x)?",math,mock-cheap,0,Mock response for math. Final answer: 18,1.0,True,18,18,7,7,14,0.0,5.300000339047983e-06,2026-04-17 05:15:15.270155+00:00,"{'sample_id': 'math_seed_005', 'split': 'train', 'experiment': 'frozen_grid'}"
98,"If f(x)=2x^2 and x=3, what is f(x)?",math,mock-cheap,256,Mock response for math. Final answer: 18,1.0,True,18,18,7,7,14,0.0,6.399997801054269e-06,2026-04-17 05:15:15.272902+00:00,"{'sample_id': 'math_seed_005', 'split': 'train', 'experiment': 'frozen_grid'}"
99,"If f(x)=2x^2 and x=3, what is f(x)?",math,mock-cheap,1024,Mock response for math. Final answer: 18,1.0,True,18,18,7,7,14,0.0,5.900001269765198e-06,2026-04-17 05:15:15.274573+00:00,"{'sample_id': 'math_seed_005', 'split': 'train', 'experiment': 'frozen_grid'}"
100,"If f(x)=2x^2 and x=3, what is f(x)?",math,mock-strong,0,Mock response for math. Final answer: 18,1.0,True,18,18,7,7,14,8.4e-06,5.999998393235728e-06,2026-04-17 05:15:15.274573+00:00,"{'sample_id': 'math_seed_005', 'split': 'train', 'experiment': 'frozen_grid'}"
101,"If f(x)=2x^2 and x=3, what is f(x)?",math,mock-strong,256,Mock response for math. Final answer: 18,1.0,True,18,18,7,7,14,8.4e-06,7.800001185387373e-06,2026-04-17 05:15:15.281037+00:00,"{'sample_id': 'math_seed_005', 'split': 'train', 'experiment': 'frozen_grid'}"
102,"If f(x)=2x^2 and x=3, what is f(x)?",math,mock-strong,1024,Mock response for math. Final answer: 18,1.0,True,18,18,7,7,14,8.4e-06,6.899997970322147e-06,2026-04-17 05:15:15.283972+00:00,"{'sample_id': 'math_seed_005', 'split': 'train', 'experiment': 'frozen_grid'}"
103,What is 15 percent of 80?,math,mock-cheap,0,Mock response for math. Final answer: 12,1.0,True,12,12,6,7,13,0.0,5.199999577598646e-06,2026-04-17 05:15:15.285974+00:00,"{'sample_id': 'math_seed_006', 'split': 'train', 'experiment': 'frozen_grid'}"
104,What is 15 percent of 80?,math,mock-cheap,256,Mock response for math. Final answer: 12,1.0,True,12,12,6,7,13,0.0,6.999998731771484e-06,2026-04-17 05:15:15.289659+00:00,"{'sample_id': 'math_seed_006', 'split': 'train', 'experiment': 'frozen_grid'}"
105,What is 15 percent of 80?,math,mock-cheap,1024,Mock response for math. Final answer: 12,1.0,True,12,12,6,7,13,0.0,9.499999578110874e-06,2026-04-17 05:15:15.291973+00:00,"{'sample_id': 'math_seed_006', 'split': 'train', 'experiment': 'frozen_grid'}"
106,What is 15 percent of 80?,math,mock-strong,0,Mock response for math. Final answer: 12,1.0,True,12,12,6,7,13,7.799999999999998e-06,6.299997039604932e-06,2026-04-17 05:15:15.295646+00:00,"{'sample_id': 'math_seed_006', 'split': 'train', 'experiment': 'frozen_grid'}"
107,What is 15 percent of 80?,math,mock-strong,256,Mock response for math. Final answer: 12,1.0,True,12,12,6,7,13,7.799999999999998e-06,6.299997039604932e-06,2026-04-17 05:15:15.298155+00:00,"{'sample_id': 'math_seed_006', 'split': 'train', 'experiment': 'frozen_grid'}"
108,What is 15 percent of 80?,math,mock-strong,1024,Mock response for math. Final answer: 12,1.0,True,12,12,6,7,13,7.799999999999998e-06,5.900001269765198e-06,2026-04-17 05:15:15.300760+00:00,"{'sample_id': 'math_seed_006', 'split': 'train', 'experiment': 'frozen_grid'}"
109,"Write a Python function add(a, b) that returns the sum of a and b. Final answer should be: pass",humaneval,mock-cheap,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,19,7,26,0.0,6.099999154685065e-06,2026-04-17 05:15:15.303864+00:00,"{'sample_id': 'humaneval_seed_001', 'split': 'train', 'experiment': 'frozen_grid'}"
110,"Write a Python function add(a, b) that returns the sum of a and b. Final answer should be: pass",humaneval,mock-cheap,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,19,7,26,0.0,1.3299999409355223e-05,2026-04-17 05:15:15.308172+00:00,"{'sample_id': 'humaneval_seed_001', 'split': 'train', 'experiment': 'frozen_grid'}"
111,"Write a Python function add(a, b) that returns the sum of a and b. Final answer should be: pass",humaneval,mock-cheap,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,19,7,26,0.0,1.2999997125007212e-05,2026-04-17 05:15:15.311585+00:00,"{'sample_id': 'humaneval_seed_001', 'split': 'train', 'experiment': 'frozen_grid'}"
112,"Write a Python function add(a, b) that returns the sum of a and b. Final answer should be: pass",humaneval,mock-strong,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,19,7,26,1.5599999999999996e-05,8.999999408842996e-06,2026-04-17 05:15:15.314898+00:00,"{'sample_id': 'humaneval_seed_001', 'split': 'train', 'experiment': 'frozen_grid'}"
113,"Write a Python function add(a, b) that returns the sum of a and b. Final answer should be: pass",humaneval,mock-strong,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,19,7,26,1.5599999999999996e-05,9.300001693191007e-06,2026-04-17 05:15:15.318299+00:00,"{'sample_id': 'humaneval_seed_001', 'split': 'train', 'experiment': 'frozen_grid'}"
114,"Write a Python function add(a, b) that returns the sum of a and b. Final answer should be: pass",humaneval,mock-strong,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,19,7,26,1.5599999999999996e-05,8.39999847812578e-06,2026-04-17 05:15:15.322751+00:00,"{'sample_id': 'humaneval_seed_001', 'split': 'train', 'experiment': 'frozen_grid'}"
115,Write a Python function is_even(n) that returns True if n is even. Final answer should be: pass,humaneval,mock-cheap,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,17,7,24,0.0,9.60000033956021e-06,2026-04-17 05:15:15.325835+00:00,"{'sample_id': 'humaneval_seed_002', 'split': 'train', 'experiment': 'frozen_grid'}"
116,Write a Python function is_even(n) that returns True if n is even. Final answer should be: pass,humaneval,mock-cheap,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,17,7,24,0.0,9.899998985929415e-06,2026-04-17 05:15:15.329075+00:00,"{'sample_id': 'humaneval_seed_002', 'split': 'train', 'experiment': 'frozen_grid'}"
117,Write a Python function is_even(n) that returns True if n is even. Final answer should be: pass,humaneval,mock-cheap,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,17,7,24,0.0,9.69999746303074e-06,2026-04-17 05:15:15.332187+00:00,"{'sample_id': 'humaneval_seed_002', 'split': 'train', 'experiment': 'frozen_grid'}"
118,Write a Python function is_even(n) that returns True if n is even. Final answer should be: pass,humaneval,mock-strong,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,17,7,24,1.44e-05,8.200000593205914e-06,2026-04-17 05:15:15.334583+00:00,"{'sample_id': 'humaneval_seed_002', 'split': 'train', 'experiment': 'frozen_grid'}"
119,Write a Python function is_even(n) that returns True if n is even. Final answer should be: pass,humaneval,mock-strong,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,17,7,24,1.44e-05,8.799997885944322e-06,2026-04-17 05:15:15.337751+00:00,"{'sample_id': 'humaneval_seed_002', 'split': 'train', 'experiment': 'frozen_grid'}"
120,Write a Python function is_even(n) that returns True if n is even. Final answer should be: pass,humaneval,mock-strong,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,17,7,24,1.44e-05,1.049999991664663e-05,2026-04-17 05:15:15.340566+00:00,"{'sample_id': 'humaneval_seed_002', 'split': 'train', 'experiment': 'frozen_grid'}"
121,Write a Python function first_item(xs) that returns the first item of a list. Final answer should be: pass,humaneval,mock-cheap,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,18,7,25,0.0,8.000002708286047e-06,2026-04-17 05:15:15.343133+00:00,"{'sample_id': 'humaneval_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
122,Write a Python function first_item(xs) that returns the first item of a list. Final answer should be: pass,humaneval,mock-cheap,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,18,7,25,0.0,8.300001354655251e-06,2026-04-17 05:15:15.346206+00:00,"{'sample_id': 'humaneval_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
123,Write a Python function first_item(xs) that returns the first item of a list. Final answer should be: pass,humaneval,mock-cheap,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,18,7,25,0.0,9.300001693191007e-06,2026-04-17 05:15:15.348852+00:00,"{'sample_id': 'humaneval_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
124,Write a Python function first_item(xs) that returns the first item of a list. Final answer should be: pass,humaneval,mock-strong,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,18,7,25,1.4999999999999999e-05,9.799998224480078e-06,2026-04-17 05:15:15.352011+00:00,"{'sample_id': 'humaneval_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
125,Write a Python function first_item(xs) that returns the first item of a list. Final answer should be: pass,humaneval,mock-strong,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,18,7,25,1.4999999999999999e-05,8.700000762473792e-06,2026-04-17 05:15:15.354911+00:00,"{'sample_id': 'humaneval_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
126,Write a Python function first_item(xs) that returns the first item of a list. Final answer should be: pass,humaneval,mock-strong,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,18,7,25,1.4999999999999999e-05,7.500002539018169e-06,2026-04-17 05:15:15.357681+00:00,"{'sample_id': 'humaneval_seed_003', 'split': 'train', 'experiment': 'frozen_grid'}"
127,Write a Python function square(n) that returns n multiplied by itself. Final answer should be: pass,humaneval,mock-cheap,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,16,7,23,0.0,8.499999239575118e-06,2026-04-17 05:15:15.360401+00:00,"{'sample_id': 'humaneval_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
128,Write a Python function square(n) that returns n multiplied by itself. Final answer should be: pass,humaneval,mock-cheap,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,16,7,23,0.0,7.700000423938036e-06,2026-04-17 05:15:15.363544+00:00,"{'sample_id': 'humaneval_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
129,Write a Python function square(n) that returns n multiplied by itself. Final answer should be: pass,humaneval,mock-cheap,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,16,7,23,0.0,7.90000194683671e-06,2026-04-17 05:15:15.366125+00:00,"{'sample_id': 'humaneval_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
130,Write a Python function square(n) that returns n multiplied by itself. Final answer should be: pass,humaneval,mock-strong,0,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,16,7,23,1.3799999999999998e-05,6.500002200482413e-06,2026-04-17 05:15:15.369288+00:00,"{'sample_id': 'humaneval_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
131,Write a Python function square(n) that returns n multiplied by itself. Final answer should be: pass,humaneval,mock-strong,256,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,16,7,23,1.3799999999999998e-05,1.8600003386382014e-05,2026-04-17 05:15:15.371949+00:00,"{'sample_id': 'humaneval_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
132,Write a Python function square(n) that returns n multiplied by itself. Final answer should be: pass,humaneval,mock-strong,1024,Mock response for humaneval. Final answer: pass,1.0,True,pass,pass,16,7,23,1.3799999999999998e-05,6.70000008540228e-06,2026-04-17 05:15:15.374823+00:00,"{'sample_id': 'humaneval_seed_004', 'split': 'train', 'experiment': 'frozen_grid'}"
