id,query,task_type,selected_model,selected_budget,output_text,score,is_correct,expected_answer,extracted_answer,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_s,created_at,metadata
100,A rope is 20 meters long. It is cut into 4 equal pieces. How long is each piece?,gsm8k,mock-strong,0,Mock response for gsm8k. Final answer: 5,1.0,True,5,5,18,7,25,1.4999999999999999e-05,1.349999729427509e-05,2026-04-17 02:47:22.931328+00:00,"{'sample_id': 'gsm8k_day1_015', 'experiment': 'day1_grid'}"
101,A rope is 20 meters long. It is cut into 4 equal pieces. How long is each piece?,gsm8k,mock-strong,256,Mock response for gsm8k. Final answer: 5,1.0,True,5,5,18,7,25,1.4999999999999999e-05,9.399998816661537e-06,2026-04-17 02:47:22.935180+00:00,"{'sample_id': 'gsm8k_day1_015', 'experiment': 'day1_grid'}"
102,A rope is 20 meters long. It is cut into 4 equal pieces. How long is each piece?,gsm8k,mock-strong,1024,Mock response for gsm8k. Final answer: 5,1.0,True,5,5,18,7,25,1.4999999999999999e-05,1.0799998563015833e-05,2026-04-17 02:47:22.939001+00:00,"{'sample_id': 'gsm8k_day1_015', 'experiment': 'day1_grid'}"
103,Ella scored 10 points in the first game and twice as many in the second. What is her total?,gsm8k,mock-cheap,0,Mock response for gsm8k. Final answer: 30,1.0,True,30,30,19,7,26,0.0,2.0700001186924055e-05,2026-04-17 02:47:22.942689+00:00,"{'sample_id': 'gsm8k_day1_016', 'experiment': 'day1_grid'}"
104,Ella scored 10 points in the first game and twice as many in the second. What is her total?,gsm8k,mock-cheap,256,Mock response for gsm8k. Final answer: 30,1.0,True,30,30,19,7,26,0.0,1.0200001270277426e-05,2026-04-17 02:47:22.945828+00:00,"{'sample_id': 'gsm8k_day1_016', 'experiment': 'day1_grid'}"
105,Ella scored 10 points in the first game and twice as many in the second. What is her total?,gsm8k,mock-cheap,1024,Mock response for gsm8k. Final answer: 30,1.0,True,30,30,19,7,26,0.0,1.049999991664663e-05,2026-04-17 02:47:22.948827+00:00,"{'sample_id': 'gsm8k_day1_016', 'experiment': 'day1_grid'}"
106,Ella scored 10 points in the first game and twice as many in the second. What is her total?,gsm8k,mock-strong,0,Mock response for gsm8k. Final answer: 30,1.0,True,30,30,19,7,26,1.5599999999999996e-05,9.900002623908222e-06,2026-04-17 02:47:22.952877+00:00,"{'sample_id': 'gsm8k_day1_016', 'experiment': 'day1_grid'}"
107,Ella scored 10 points in the first game and twice as many in the second. What is her total?,gsm8k,mock-strong,256,Mock response for gsm8k. Final answer: 30,1.0,True,30,30,19,7,26,1.5599999999999996e-05,1.4999997802078724e-05,2026-04-17 02:47:22.956752+00:00,"{'sample_id': 'gsm8k_day1_016', 'experiment': 'day1_grid'}"
108,Ella scored 10 points in the first game and twice as many in the second. What is her total?,gsm8k,mock-strong,1024,Mock response for gsm8k. Final answer: 30,1.0,True,30,30,19,7,26,1.5599999999999996e-05,1.0700001439545304e-05,2026-04-17 02:47:22.960377+00:00,"{'sample_id': 'gsm8k_day1_016', 'experiment': 'day1_grid'}"
109,"There are 9 birds on a tree. 4 more birds arrive, then 3 fly away. How many birds remain?",gsm8k,mock-cheap,0,Mock response for gsm8k. Final answer: 10,1.0,True,10,10,19,7,26,0.0,9.399998816661537e-06,2026-04-17 02:47:22.964197+00:00,"{'sample_id': 'gsm8k_day1_017', 'experiment': 'day1_grid'}"
110,"There are 9 birds on a tree. 4 more birds arrive, then 3 fly away. How many birds remain?",gsm8k,mock-cheap,256,Mock response for gsm8k. Final answer: 10,1.0,True,10,10,19,7,26,0.0,7.799997547408566e-06,2026-04-17 02:47:22.967395+00:00,"{'sample_id': 'gsm8k_day1_017', 'experiment': 'day1_grid'}"
111,"There are 9 birds on a tree. 4 more birds arrive, then 3 fly away. How many birds remain?",gsm8k,mock-cheap,1024,Mock response for gsm8k. Final answer: 10,1.0,True,10,10,19,7,26,0.0,8.600000001024455e-06,2026-04-17 02:47:22.970577+00:00,"{'sample_id': 'gsm8k_day1_017', 'experiment': 'day1_grid'}"
112,"There are 9 birds on a tree. 4 more birds arrive, then 3 fly away. How many birds remain?",gsm8k,mock-strong,0,Mock response for gsm8k. Final answer: 10,1.0,True,10,10,19,7,26,1.5599999999999996e-05,1.0200001270277426e-05,2026-04-17 02:47:22.970945+00:00,"{'sample_id': 'gsm8k_day1_017', 'experiment': 'day1_grid'}"
113,"There are 9 birds on a tree. 4 more birds arrive, then 3 fly away. How many birds remain?",gsm8k,mock-strong,256,Mock response for gsm8k. Final answer: 10,1.0,True,10,10,19,7,26,1.5599999999999996e-05,4.600000102072954e-05,2026-04-17 02:47:22.977396+00:00,"{'sample_id': 'gsm8k_day1_017', 'experiment': 'day1_grid'}"
114,"There are 9 birds on a tree. 4 more birds arrive, then 3 fly away. How many birds remain?",gsm8k,mock-strong,1024,Mock response for gsm8k. Final answer: 10,1.0,True,10,10,19,7,26,1.5599999999999996e-05,1.4599998394260183e-05,2026-04-17 02:47:22.981245+00:00,"{'sample_id': 'gsm8k_day1_017', 'experiment': 'day1_grid'}"
115,A pack has 12 cards. Ben buys 2 packs and gives away 5 cards. How many cards does he keep?,gsm8k,mock-cheap,0,Mock response for gsm8k. Final answer: 19,1.0,True,19,19,20,7,27,0.0,9.799998224480078e-06,2026-04-17 02:47:22.984546+00:00,"{'sample_id': 'gsm8k_day1_018', 'experiment': 'day1_grid'}"
116,A pack has 12 cards. Ben buys 2 packs and gives away 5 cards. How many cards does he keep?,gsm8k,mock-cheap,256,Mock response for gsm8k. Final answer: 19,1.0,True,19,19,20,7,27,0.0,8.099999831756577e-06,2026-04-17 02:47:22.987919+00:00,"{'sample_id': 'gsm8k_day1_018', 'experiment': 'day1_grid'}"
117,A pack has 12 cards. Ben buys 2 packs and gives away 5 cards. How many cards does he keep?,gsm8k,mock-cheap,1024,Mock response for gsm8k. Final answer: 19,1.0,True,19,19,20,7,27,0.0,1.630000042496249e-05,2026-04-17 02:47:22.992467+00:00,"{'sample_id': 'gsm8k_day1_018', 'experiment': 'day1_grid'}"
118,A pack has 12 cards. Ben buys 2 packs and gives away 5 cards. How many cards does he keep?,gsm8k,mock-strong,0,Mock response for gsm8k. Final answer: 19,1.0,True,19,19,20,7,27,1.6199999999999997e-05,8.999999408842996e-06,2026-04-17 02:47:22.995617+00:00,"{'sample_id': 'gsm8k_day1_018', 'experiment': 'day1_grid'}"
119,A pack has 12 cards. Ben buys 2 packs and gives away 5 cards. How many cards does he keep?,gsm8k,mock-strong,256,Mock response for gsm8k. Final answer: 19,1.0,True,19,19,20,7,27,1.6199999999999997e-05,1.4000001101521775e-05,2026-04-17 02:47:22.999641+00:00,"{'sample_id': 'gsm8k_day1_018', 'experiment': 'day1_grid'}"
120,A pack has 12 cards. Ben buys 2 packs and gives away 5 cards. How many cards does he keep?,gsm8k,mock-strong,1024,Mock response for gsm8k. Final answer: 19,1.0,True,19,19,20,7,27,1.6199999999999997e-05,1.2500000593718141e-05,2026-04-17 02:47:23.003106+00:00,"{'sample_id': 'gsm8k_day1_018', 'experiment': 'day1_grid'}"
121,A recipe uses 3 cups of flour per cake. How many cups are needed for 7 cakes?,gsm8k,mock-cheap,0,Mock response for gsm8k. Final answer: 21,1.0,True,21,21,17,7,24,0.0,1.5699999494245276e-05,2026-04-17 02:47:23.006429+00:00,"{'sample_id': 'gsm8k_day1_019', 'experiment': 'day1_grid'}"
122,A recipe uses 3 cups of flour per cake. How many cups are needed for 7 cakes?,gsm8k,mock-cheap,256,Mock response for gsm8k. Final answer: 21,1.0,True,21,21,17,7,24,0.0,1.4799999917158857e-05,2026-04-17 02:47:23.010435+00:00,"{'sample_id': 'gsm8k_day1_019', 'experiment': 'day1_grid'}"
123,A recipe uses 3 cups of flour per cake. How many cups are needed for 7 cakes?,gsm8k,mock-cheap,1024,Mock response for gsm8k. Final answer: 21,1.0,True,21,21,17,7,24,0.0,1.2999997125007212e-05,2026-04-17 02:47:23.014226+00:00,"{'sample_id': 'gsm8k_day1_019', 'experiment': 'day1_grid'}"
124,A recipe uses 3 cups of flour per cake. How many cups are needed for 7 cakes?,gsm8k,mock-strong,0,Mock response for gsm8k. Final answer: 21,1.0,True,21,21,17,7,24,1.44e-05,8.999999408842996e-06,2026-04-17 02:47:23.017932+00:00,"{'sample_id': 'gsm8k_day1_019', 'experiment': 'day1_grid'}"
125,A recipe uses 3 cups of flour per cake. How many cups are needed for 7 cakes?,gsm8k,mock-strong,256,Mock response for gsm8k. Final answer: 21,1.0,True,21,21,17,7,24,1.44e-05,1.0600000678095967e-05,2026-04-17 02:47:23.021827+00:00,"{'sample_id': 'gsm8k_day1_019', 'experiment': 'day1_grid'}"
126,A recipe uses 3 cups of flour per cake. How many cups are needed for 7 cakes?,gsm8k,mock-strong,1024,Mock response for gsm8k. Final answer: 21,1.0,True,21,21,17,7,24,1.44e-05,1.4900000678608194e-05,2026-04-17 02:47:23.025542+00:00,"{'sample_id': 'gsm8k_day1_019', 'experiment': 'day1_grid'}"
127,Jill ran 2 miles each day for 5 days and then 3 miles on Saturday. How many miles total?,gsm8k,mock-cheap,0,Mock response for gsm8k. Final answer: 13,1.0,True,13,13,19,7,26,0.0,9.20000093174167e-06,2026-04-17 02:47:23.028502+00:00,"{'sample_id': 'gsm8k_day1_020', 'experiment': 'day1_grid'}"
128,Jill ran 2 miles each day for 5 days and then 3 miles on Saturday. How many miles total?,gsm8k,mock-cheap,256,Mock response for gsm8k. Final answer: 13,1.0,True,13,13,19,7,26,0.0,8.700000762473792e-06,2026-04-17 02:47:23.031545+00:00,"{'sample_id': 'gsm8k_day1_020', 'experiment': 'day1_grid'}"
129,Jill ran 2 miles each day for 5 days and then 3 miles on Saturday. How many miles total?,gsm8k,mock-cheap,1024,Mock response for gsm8k. Final answer: 13,1.0,True,13,13,19,7,26,0.0,8.200000593205914e-06,2026-04-17 02:47:23.035500+00:00,"{'sample_id': 'gsm8k_day1_020', 'experiment': 'day1_grid'}"
130,Jill ran 2 miles each day for 5 days and then 3 miles on Saturday. How many miles total?,gsm8k,mock-strong,0,Mock response for gsm8k. Final answer: 13,1.0,True,13,13,19,7,26,1.5599999999999996e-05,1.5300000086426735e-05,2026-04-17 02:47:23.039502+00:00,"{'sample_id': 'gsm8k_day1_020', 'experiment': 'day1_grid'}"
131,Jill ran 2 miles each day for 5 days and then 3 miles on Saturday. How many miles total?,gsm8k,mock-strong,256,Mock response for gsm8k. Final answer: 13,1.0,True,13,13,19,7,26,1.5599999999999996e-05,1.0799998563015833e-05,2026-04-17 02:47:23.040368+00:00,"{'sample_id': 'gsm8k_day1_020', 'experiment': 'day1_grid'}"
132,Jill ran 2 miles each day for 5 days and then 3 miles on Saturday. How many miles total?,gsm8k,mock-strong,1024,Mock response for gsm8k. Final answer: 13,1.0,True,13,13,19,7,26,1.5599999999999996e-05,1.2299999070819467e-05,2026-04-17 02:47:23.047957+00:00,"{'sample_id': 'gsm8k_day1_020', 'experiment': 'day1_grid'}"
